time_utc,time_scada,lead_hours,prediction,level1,residual_pred,wind_fc,temp_fc,run_day,p10,p90,turbine_id,issue_time_utc,issue_time_scada,model_version
2026-02-22 18:00:00,2026-02-23 00:00:00,1,0.0992002727824206,0.0396672835047716,0.05953298927764901,2.75,2.5,1.0,0.0069751361660977534,0.3130486707376491,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
2026-02-22 19:00:00,2026-02-23 01:00:00,2,0.08114148520257225,0.03737703062467671,0.04376445457789554,2.6100000000000003,2.0,1.0,0.005541299736697966,0.2452908518186697,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
2026-02-22 20:00:00,2026-02-23 02:00:00,3,0.05150182655579922,0.024838342052758818,0.026663484503040402,1.9700000000000002,1.8,1.0,0.006808058409625874,0.23745119275788754,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
2026-02-22 21:00:00,2026-02-23 03:00:00,4,0.03818100198286686,0.01939794943222893,0.018783052550637933,1.58,2.05,1.0,0.007660005109651358,0.20997796319170917,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
2026-02-22 22:00:00,2026-02-23 04:00:00,5,0.024098857952080277,0.01569994828265537,0.008398909669424907,1.06,2.3499999999999996,1.0,0.00800601786802338,0.2126501372723639,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
2026-02-22 23:00:00,2026-02-23 05:00:00,6,0.021540507127770062,0.012591440489683582,0.00894906663808648,0.8250000000000001,2.15,1.0,0.008086920100392202,0.1673505410075728,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
2026-02-23 00:00:00,2026-02-23 06:00:00,7,0.019024042246370877,0.020201623739449965,-0.0011775814930790884,1.77,1.7999999999999998,1.0,0.008026640272762108,0.16786877605771924,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
2026-02-23 01:00:00,2026-02-23 07:00:00,8,0.025983928827992376,0.042723670425692,-0.016739741597699625,2.8499999999999996,1.7999999999999998,1.0,0.007886826890111092,0.1714827120881301,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
2026-02-23 02:00:00,2026-02-23 08:00:00,9,0.0313380581910959,0.07178578644305215,-0.04044772825195626,3.625,2.45,1.0,0.008129568107649882,0.21970253008148263,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
2026-02-23 03:00:00,2026-02-23 09:00:00,10,0.03805622104696465,0.11693363519965339,-0.07887741415268873,4.415,4.3,1.0,0.007682964639609789,0.2706357576087781,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
2026-02-23 04:00:00,2026-02-23 10:00:00,11,0.06696603683005713,0.1611938174651198,-0.09422778063506267,4.895,6.3,1.0,0.006368919169946301,0.2822466813597617,2,2026-02-22 17:00:00,2026-02-22 23:00:00,t2-direct-a0958d6664
