time_utc,time_scada,lead_hours,prediction,level1,residual_pred,wind_fc,temp_fc,run_day,p10,p90,turbine_id,issue_time_utc,issue_time_scada,model_version
2026-02-19 18:00:00,2026-02-20 00:00:00,1,0.19493416573373684,0.40383900112663657,-0.20890483539289972,6.61,8.25,1.0,0.003373983121249202,0.7159293688337185,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-19 19:00:00,2026-02-20 01:00:00,2,0.22643562379544163,0.5524505644789195,-0.32601494068347786,7.255000000000001,8.25,1.0,0.0,0.7985647965185307,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-19 20:00:00,2026-02-20 02:00:00,3,0.2612369577444865,0.5871011520221557,-0.3258641942776692,7.445,8.2,1.0,0.016889767922993543,0.8042785863502787,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-19 21:00:00,2026-02-20 03:00:00,4,0.28618204795365954,0.5399784494569456,-0.2537964015032861,7.205,7.949999999999999,1.0,0.0281372599599215,0.8305261315864223,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-19 22:00:00,2026-02-20 04:00:00,5,0.32066767766548826,0.5261824251042381,-0.2055147474387498,7.15,7.65,1.0,0.03640064341688465,0.8609687046622263,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-19 23:00:00,2026-02-20 05:00:00,6,0.40745586987438154,0.5979635512571246,-0.1905076813827431,7.55,7.2,1.0,0.036562705979850174,0.9130943074763685,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 00:00:00,2026-02-20 06:00:00,7,0.4905127135376049,0.6254267359263994,-0.13491402238879452,7.835,6.9,1.0,0.07794134546743803,0.9396123626391546,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 01:00:00,2026-02-20 07:00:00,8,0.5692856015203114,0.6635915259153948,-0.09430592439508345,8.2,7.050000000000001,1.0,0.09629594007531111,0.9653999653111869,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 02:00:00,2026-02-20 08:00:00,9,0.4616950127449861,0.6603960404159369,-0.19870102767095082,8.175,7.6,1.0,0.07621651703800802,0.9557795707767345,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 03:00:00,2026-02-20 09:00:00,10,0.36530845310738924,0.5061097566099436,-0.14080130350255438,7.08,8.4,1.0,0.028919645608608602,0.923749659032104,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 04:00:00,2026-02-20 10:00:00,11,0.3060585261164363,0.2886413191188685,0.017417206997567825,5.875,9.15,1.0,0.011705942855272267,0.8574389901053385,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 05:00:00,2026-02-20 11:00:00,12,0.23069539639912628,0.22747138835040046,0.0032240080487258294,5.4,10.65,1.0,0.0079419989200753,0.809652190222828,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 06:00:00,2026-02-20 12:00:00,13,0.18420172695468515,0.19483426999108727,-0.010632543036402126,5.055,12.4,1.0,0.0,0.736820777979316,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 07:00:00,2026-02-20 13:00:00,14,0.1713670106736655,0.13115989608737502,0.04020711458629048,4.449999999999999,13.6,1.0,0.0,0.687262075505686,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 08:00:00,2026-02-20 14:00:00,15,0.14765064930322952,0.0921124844467063,0.055538164856523214,3.84,14.5,1.0,0.00046702209830454255,0.5778810963723605,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 09:00:00,2026-02-20 15:00:00,16,0.1060378891756534,0.06145897718195927,0.04457891199369413,3.315,14.7,1.0,0.003966776911690312,0.40900922915721327,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 10:00:00,2026-02-20 16:00:00,17,0.08229334133414182,0.04356159363572825,0.03873174769841357,2.745,13.95,1.0,0.004718945786098772,0.2946249950468707,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 11:00:00,2026-02-20 17:00:00,18,0.06188180714471087,0.04942188070357706,0.012459926441133813,2.935,11.5,1.0,0.006349006985775223,0.33631801775227665,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 12:00:00,2026-02-20 18:00:00,19,0.13402592768368837,0.24753671529170063,-0.11351078760801225,5.55,8.95,2.0,0.00042519134986235274,0.7783873132238508,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 13:00:00,2026-02-20 19:00:00,20,0.20616848885960085,0.6237080457293764,-0.4175395568697756,7.83,8.3,2.0,0.034046959422180945,0.9648654025560199,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 14:00:00,2026-02-20 20:00:00,21,0.45065302510286687,0.6516225148288118,-0.20096948972594497,8.094999999999999,7.95,2.0,0.09332102155425803,1.0,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 15:00:00,2026-02-20 21:00:00,22,0.7126455356875316,0.6680107383693733,0.04463479731815834,8.24,6.85,2.0,0.1996262578050395,1.0,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
2026-02-20 16:00:00,2026-02-20 22:00:00,23,0.8520207030020337,0.6688827017270043,0.18313800127502944,8.235,5.5,2.0,0.2471481185540293,1.0,1,2026-02-19 17:00:00,2026-02-19 23:00:00,t1-combined-1bc1c53b7a
