time_utc,time_scada,lead_hours,prediction,level1,residual_pred,wind_fc,temp_fc,run_day,p10,p90,turbine_id,issue_time_utc,issue_time_scada,model_version
2026-02-08 18:00:00,2026-02-09 00:00:00,1,0.9465161031208126,0.9798163412465772,-0.03330023812576466,19.715,-0.35,1.0,0.6212842917935961,0.9812921565114612,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-08 19:00:00,2026-02-09 01:00:00,2,0.9465130214450141,0.98,-0.033486978554985836,19.880000000000003,-0.45,1.0,0.6263564152284073,0.981541140967633,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-08 20:00:00,2026-02-09 02:00:00,3,0.9467755722104855,0.98,-0.03322442778951451,19.91,-0.55,1.0,0.6195180016328731,0.9815022263531562,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-08 21:00:00,2026-02-09 03:00:00,4,0.9453868542713663,0.98,-0.03461314572863372,19.955,-0.6,1.0,0.5926435793320468,0.9809038922301057,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-08 22:00:00,2026-02-09 04:00:00,5,0.9418963132561302,0.9799841240895606,-0.03808781083343038,19.810000000000002,-0.6,1.0,0.5873463159362042,0.9810605530833179,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-08 23:00:00,2026-02-09 05:00:00,6,0.9419354136002912,0.9795440075044823,-0.037608593904191134,19.545,-0.6,1.0,0.5721750788810638,0.9812609900188545,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 00:00:00,2026-02-09 06:00:00,7,0.9419278024470715,0.9738175409141576,-0.03188973846708609,19.025,-0.6,1.0,0.5629739818046284,0.982928763314751,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 01:00:00,2026-02-09 07:00:00,8,0.941729999604644,0.9700000000000001,-0.0282700003953561,18.37,-0.6,1.0,0.5675014744664018,0.9830432326251235,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 02:00:00,2026-02-09 08:00:00,9,0.9416542796475608,0.9700000000000001,-0.02834572035243932,17.465,-0.4,1.0,0.5725801473383714,0.9823559165073401,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 03:00:00,2026-02-09 09:00:00,10,0.9415518618655287,0.9700000000000001,-0.028448138134471335,16.445,0.65,1.0,0.5062283670887315,0.9799031201033267,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 04:00:00,2026-02-09 10:00:00,11,0.941004021811326,0.9700000000000001,-0.028995978188674054,15.375,2.65,1.0,0.49503764279334445,0.9799999487628185,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 05:00:00,2026-02-09 11:00:00,12,0.9403459229039998,0.9685568659604632,-0.028210943056463433,13.95,4.4,1.0,0.5354611019179396,0.9859571157819964,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 06:00:00,2026-02-09 12:00:00,13,0.9410802665059986,0.960811502773915,-0.019731236267916397,13.145,5.75,1.0,0.5611578669620774,0.9901751923606301,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 07:00:00,2026-02-09 13:00:00,14,0.9409817494528493,0.9566666666666667,-0.015684917213817373,12.879999999999999,7.05,1.0,0.5567053216995447,0.9898949849571916,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 08:00:00,2026-02-09 14:00:00,15,0.9396293059826633,0.9522162089472063,-0.012586902964543012,12.344999999999999,7.8,1.0,0.5379019018865392,0.9926300210488532,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 09:00:00,2026-02-09 15:00:00,16,0.9361884658781211,0.9083335534929934,0.027854912385127717,11.57,7.95,1.0,0.47352761214428823,0.991293528900753,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 10:00:00,2026-02-09 16:00:00,17,0.9376982284261192,0.89499722294318,0.0427010054829392,11.325,7.550000000000001,1.0,0.39414099873999253,0.9900627860697977,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 11:00:00,2026-02-09 17:00:00,18,0.9021174493603833,0.924955928310203,-0.02283847894981972,11.875,6.45,1.0,0.5180263949751844,0.9895090098818814,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 12:00:00,2026-02-09 18:00:00,19,0.8295056770202832,0.9288749834325714,-0.09936930641228814,11.92,4.9,2.0,0.38485593473746776,0.9953603894682831,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 13:00:00,2026-02-09 19:00:00,20,0.741425487440926,0.8729912813559186,-0.13156579391499268,10.94,3.6999999999999997,2.0,0.19235523800746757,1.0,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 14:00:00,2026-02-09 20:00:00,21,0.7510017449990284,0.7360947236286206,0.01490702137040778,9.14,2.8499999999999996,2.0,0.1070821471580724,1.0,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 15:00:00,2026-02-09 21:00:00,22,0.4618989533331877,0.3145731632787596,0.14732579005442809,6.35,2.25,2.0,0.046513124709542275,0.9881733694735315,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 16:00:00,2026-02-09 22:00:00,23,0.34648258319883424,0.05520178594183789,0.29128079725699635,3.225,1.35,2.0,0.019486303916363634,0.9228034289138818,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 17:00:00,2026-02-09 23:00:00,24,0.23993973735640173,0.04870854188861601,0.19123119546778572,3.025,0.25,2.0,0.007666372660186965,0.8034332574678421,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 18:00:00,2026-02-10 00:00:00,25,0.23311986908212493,0.20670283402420464,0.026417035057920285,5.355,0.2,2.0,0.031471756169064335,0.7578588923126998,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 19:00:00,2026-02-10 01:00:00,26,0.24653696936081615,0.36152975011008903,-0.11499278074927288,6.67,0.55,2.0,0.012252650902905782,0.7526268664015489,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 20:00:00,2026-02-10 02:00:00,27,0.20338151924682543,0.518046583517134,-0.3146650642703085,7.615,0.6,2.0,0.005737883643740366,0.8484224855006052,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 21:00:00,2026-02-10 03:00:00,28,0.19650540498817137,0.5071675649115699,-0.3106621599233985,7.535,0.6,2.0,0.004521828383211551,0.8646284754298634,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 22:00:00,2026-02-10 04:00:00,29,0.1554349220847739,0.36223460749397973,-0.20679968540920582,6.675000000000001,0.55,2.0,0.003980361908272501,0.6916093135048168,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-09 23:00:00,2026-02-10 05:00:00,30,0.12799954730899224,0.10938821121427984,0.018611336094712397,4.315,0.25,2.0,0.008819602524814535,0.7425044351944284,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-10 00:00:00,2026-02-10 06:00:00,31,0.1440921611620796,0.5157673741511488,-0.37167521298906925,7.595000000000001,0.25,2.0,0.013128673551774828,0.8141628450435845,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-10 01:00:00,2026-02-10 07:00:00,32,0.19793160933101564,0.9328381973616858,-0.7349065880306702,11.925,0.75,2.0,0.0015940455314563395,0.8271782490704572,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
2026-02-10 02:00:00,2026-02-10 08:00:00,33,0.17944831151630078,0.7897788099974705,-0.6103304984811697,9.72,1.5,2.0,0.003188779985958262,0.7841441087654735,2,2026-02-08 17:00:00,2026-02-08 23:00:00,t2-direct-a0958d6664
