time_utc,time_scada,lead_hours,prediction,level1,residual_pred,wind_fc,temp_fc,run_day,p10,p90,turbine_id,issue_time_utc,issue_time_scada,model_version
2026-02-27 18:00:00,2026-02-28 00:00:00,1,0.392502744270297,0.6163988571542742,-0.2238961128839772,8.395,-3.4,1.0,0.13979299270576911,0.892936978708851,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-27 19:00:00,2026-02-28 01:00:00,2,0.420843399447058,0.6483134160038372,-0.22747001655677918,8.620000000000001,-4.199999999999999,1.0,0.13627561291614543,0.9118904315247992,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-27 20:00:00,2026-02-28 02:00:00,3,0.4921673428974968,0.7799855845500672,-0.28781824165257036,9.325,-5.0,1.0,0.1725767791283519,0.9348456677597513,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-27 21:00:00,2026-02-28 03:00:00,4,0.5043745728546596,0.8535670222065231,-0.34919244935186355,10.23,-5.95,1.0,0.19306173531853232,0.949033273028831,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-27 22:00:00,2026-02-28 04:00:00,5,0.6084866727826047,0.8611892823192715,-0.2527026095366668,10.6,-6.7,1.0,0.27520041592910566,0.9731957306158345,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-27 23:00:00,2026-02-28 05:00:00,6,0.6055938904769963,0.9060999960631124,-0.3005061055861161,11.265,-8.25,1.0,0.3036842958749288,0.9570052249395553,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 00:00:00,2026-02-28 06:00:00,7,0.6043572174637234,0.9434033266039793,-0.3390461091402559,12.05,-9.85,1.0,0.3028398602912065,0.956024614459825,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 01:00:00,2026-02-28 07:00:00,8,0.7075495548513682,0.9700075422794848,-0.26245798742811666,12.71,-10.45,1.0,0.3180693432182889,0.9648582016711604,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 02:00:00,2026-02-28 08:00:00,9,0.753944951084383,0.9817696820820234,-0.22782473099764045,13.39,-10.9,1.0,0.3555755752967841,0.9793305618908621,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 03:00:00,2026-02-28 09:00:00,10,0.8221824157264445,0.9822801257203984,-0.1600977099939539,13.465,-10.95,1.0,0.42159888636389203,0.9861100401507243,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 04:00:00,2026-02-28 10:00:00,11,0.877216031537026,0.981449756769538,-0.10423372523251206,13.344999999999999,-10.75,1.0,0.4199478778895746,0.9832719716518203,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 05:00:00,2026-02-28 11:00:00,12,0.8630468980951482,0.9696625167756738,-0.1066156186805256,12.705,-9.85,1.0,0.41418259474888747,0.9817951971769263,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 06:00:00,2026-02-28 12:00:00,13,0.8430013221230098,0.9479987814766873,-0.10499745935367744,12.120000000000001,-9.0,1.0,0.4147839620280516,0.980114772702674,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 07:00:00,2026-02-28 13:00:00,14,0.7831212348033306,0.9372220575474395,-0.15410082274410886,11.989999999999998,-8.75,1.0,0.4119454866175678,0.9831856888764281,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 08:00:00,2026-02-28 14:00:00,15,0.7372973447512696,0.9144953792211532,-0.17719803446988358,11.71,-8.6,1.0,0.36431434027753806,0.977204094099369,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 09:00:00,2026-02-28 15:00:00,16,0.691287926984706,0.9104705216424557,-0.2191825946577497,11.585,-8.649999999999999,1.0,0.34112428062554606,0.9684117440523852,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
2026-02-28 10:00:00,2026-02-28 16:00:00,17,0.6210397999262974,0.9115066114530342,-0.2904668115267368,11.66,-8.8,1.0,0.30032557859294373,0.9722087917366005,1,2026-02-27 17:00:00,2026-02-27 23:00:00,t1-direct-1e0f25d22a
