time_utc,time_scada,lead_hours,prediction,level1,residual_pred,wind_fc,temp_fc,run_day,p10,p90,turbine_id,issue_time_utc,issue_time_scada,model_version
2026-02-11 18:00:00,2026-02-12 00:00:00,1,0.5401539784544246,0.3737634047832995,0.16639057367112509,6.765000000000001,1.55,1.0,0.06279574442609726,0.9694867988451168,2,2026-02-11 17:00:00,2026-02-11 23:00:00,t2-direct-a0958d6664
2026-02-11 19:00:00,2026-02-12 01:00:00,2,0.4169370221957804,0.44126972627545497,-0.024332704079674583,7.125,1.4,1.0,0.049470156155006884,0.9300347467902028,2,2026-02-11 17:00:00,2026-02-11 23:00:00,t2-direct-a0958d6664
2026-02-11 20:00:00,2026-02-12 02:00:00,3,0.3963817931266646,0.4886934108155898,-0.09231161768892521,7.404999999999999,1.25,1.0,0.023236777865161484,0.9438489287604714,2,2026-02-11 17:00:00,2026-02-11 23:00:00,t2-direct-a0958d6664
2026-02-11 21:00:00,2026-02-12 03:00:00,4,0.38236587468944405,0.44922253640314247,-0.06685666171369842,7.164999999999999,1.2,1.0,0.025830461316162123,0.9035373377732349,2,2026-02-11 17:00:00,2026-02-11 23:00:00,t2-direct-a0958d6664
2026-02-11 22:00:00,2026-02-12 04:00:00,5,0.3079895956296433,0.44739962896040125,-0.13941003333075797,7.154999999999999,1.15,1.0,0.01509319080959981,0.7882669764793264,2,2026-02-11 17:00:00,2026-02-11 23:00:00,t2-direct-a0958d6664
2026-02-11 23:00:00,2026-02-12 05:00:00,6,0.20906178275479873,0.20469167251690937,0.0043701102378893575,5.34,0.9,1.0,0.005707771127570649,0.6217104474730168,2,2026-02-11 17:00:00,2026-02-11 23:00:00,t2-direct-a0958d6664
2026-02-12 00:00:00,2026-02-12 06:00:00,7,0.08393460381751078,0.0503117168130339,0.03362288700447688,3.075,0.7,1.0,0.006806446420201465,0.33816783142562956,2,2026-02-11 17:00:00,2026-02-11 23:00:00,t2-direct-a0958d6664
2026-02-12 01:00:00,2026-02-12 07:00:00,8,0.06559685355240029,0.034877588644347444,0.030719264908052844,2.455,0.6499999999999999,1.0,0.006380284468050626,0.1652754990186919,2,2026-02-11 17:00:00,2026-02-11 23:00:00,t2-direct-a0958d6664
2026-02-12 02:00:00,2026-02-12 08:00:00,9,0.042913989569869145,0.019971021105610935,0.02294296846425821,1.75,0.6,1.0,0.007301990927190617,0.13032471106464927,2,2026-02-11 17:00:00,2026-02-11 23:00:00,t2-direct-a0958d6664
2026-02-12 03:00:00,2026-02-12 09:00:00,10,0.01164632997049061,0.015729788278737347,-0.004083458308246737,1.06,0.6,1.0,0.00858478033881627,0.05232002790889146,2,2026-02-11 17:00:00,2026-02-11 23:00:00,t2-direct-a0958d6664
