time_utc,time_scada,lead_hours,prediction,level1,residual_pred,wind_fc,temp_fc,run_day,p10,p90,turbine_id,issue_time_utc,issue_time_scada,model_version
2026-02-06 18:00:00,2026-02-07 00:00:00,1,0.9010761853982263,0.9299451224136973,-0.028868937015470997,12.05,1.4,1.0,0.3669711134849114,0.9885680426935374,1,2026-02-06 17:00:00,2026-02-06 23:00:00,t1-direct-1e0f25d22a
2026-02-06 19:00:00,2026-02-07 01:00:00,2,0.8095227688038346,0.9050648462368205,-0.09554207743298593,11.32,1.25,1.0,0.25618783737896267,0.9705583863322473,1,2026-02-06 17:00:00,2026-02-06 23:00:00,t1-direct-1e0f25d22a
2026-02-06 20:00:00,2026-02-07 02:00:00,3,0.6650049969679594,0.8594630429917022,-0.19445804602374273,10.614999999999998,1.05,1.0,0.17000267780117412,0.9307656088314795,1,2026-02-06 17:00:00,2026-02-06 23:00:00,t1-direct-1e0f25d22a
2026-02-06 21:00:00,2026-02-07 03:00:00,4,0.4710093396510386,0.8169817783622625,-0.3459724387112239,9.89,0.8,1.0,0.09110958680554704,0.8560977430760043,1,2026-02-06 17:00:00,2026-02-06 23:00:00,t1-direct-1e0f25d22a
2026-02-06 22:00:00,2026-02-07 04:00:00,5,0.32629487069557067,0.7917068866404418,-0.4654120159448711,9.555,0.7,1.0,0.02339917823205606,0.7854669180014326,1,2026-02-06 17:00:00,2026-02-06 23:00:00,t1-direct-1e0f25d22a
2026-02-06 23:00:00,2026-02-07 05:00:00,6,0.1578786578862299,0.5741601275252755,-0.41628146963904555,8.065,0.6,1.0,0.006452020577147222,0.6607168656600498,1,2026-02-06 17:00:00,2026-02-06 23:00:00,t1-direct-1e0f25d22a
2026-02-07 00:00:00,2026-02-07 06:00:00,7,0.0960152685891867,0.27392028724229256,-0.17790501865310587,5.904999999999999,0.5,1.0,0.007419358085291691,0.33148154405918473,1,2026-02-06 17:00:00,2026-02-06 23:00:00,t1-direct-1e0f25d22a
2026-02-07 01:00:00,2026-02-07 07:00:00,8,0.030531911774949533,0.11595367837790167,-0.08542176660295214,4.3149999999999995,0.45,1.0,0.009384042416528574,0.1627019077146517,1,2026-02-06 17:00:00,2026-02-06 23:00:00,t1-direct-1e0f25d22a
2026-02-07 02:00:00,2026-02-07 08:00:00,9,0.01208583233133381,0.03780149654116109,-0.02571566420982728,2.485,0.35,1.0,0.009937424799837046,0.07540151170313243,1,2026-02-06 17:00:00,2026-02-06 23:00:00,t1-direct-1e0f25d22a
2026-02-07 03:00:00,2026-02-07 09:00:00,10,0.02657107323415021,0.021348529996065763,0.005222543238084448,1.81,0.8,1.0,0.009502867572752552,0.12930063546198928,1,2026-02-06 17:00:00,2026-02-06 23:00:00,t1-direct-1e0f25d22a
